time,can1_NP_Altitude [Unit_Meter],can1_ND_UTC [Unit_Secon]
69.9045193195343,1976.0,1552155679
70.0034110546112,1976.0,1552155680
70.1045093536377,1976.0,1552155680
70.20451998710632,1976.0,1552155680
70.30350112915039,1976.0,1552155680
70.40405917167664,1976.0,1552155680
70.50438213348389,1976.0,1552155680
70.60418510437012,1976.0,1552155680
70.7045431137085,1976.0,1552155680
70.80404114723206,1976.0,1552155680
70.90451216697693,1976.0,1552155680
71.0045051574707,1976.0,1552155681
71.10478806495667,1976.0,1552155681
71.20480418205261,1976.0,1552155681
71.30443215370178,1976.0,1552155681
71.40441823005676,1976.0,1552155681
71.50443315505981,1976.0,1552155681
71.60451102256775,1976.0,1552155681
71.70451211929321,1976.0,1552155681
71.80362820625305,1976.0,1552155681
71.90463328361511,1976.0,1552155681
72.00393724441528,1976.0,1552155682
72.10463118553162,1976.0,1552155682
72.20378518104553,1976.0,1552155682
72.30476212501526,1976.0,1552155682
72.40475702285767,1976.0,1552155682
72.50380420684814,1976.0,1552155682
72.60391521453857,1976.0,1552155682
72.70389199256897,1976.0,1552155682
72.80391931533813,1976.0,1552155682
72.90401840209961,1976.0,1552155682
73.00428819656372,1976.0,1552155683
73.10400223731995,1976.0,1552155683
73.20518827438354,1976.0,1552155683
73.30413007736206,1976.0,1552155683
73.40417623519897,1976.0,1552155683
73.50404405593872,1976.0,1552155683
73.604177236557,1976.0,1552155683
73.70450615882874,1976.0,1552155683
73.80430316925049,1976.0,1552155683
73.9042501449585,1976.0,1552155683
74.00442600250244,1976.0,1552155684
74.10454416275024,1976.0,1552155684
74.204430103302,1976.0,1552155684
74.30453610420227,1976.0,1552155684
74.40463209152222,1976.0,1552155684
74.50375413894653,1976.0,1552155684
74.60392308235168,1976.0,1552155684
74.70406126976013,1976.0,1552155684
74.80416512489319,1976.0,1552155684
74.90430331230164,1976.0,1552155684
75.00441718101501,1976.0,1552155685
75.10463523864746,1976.0,1552155685
75.20463418960571,1976.0,1552155685
75.30481123924255,1976.0,1552155685
75.40393805503845,1976.0,1552155685
75.50404834747314,1976.0,1552155685
75.60412907600403,1976.0,1552155685
75.70428919792175,1976.0,1552155685
75.80430817604065,1976.0,1552155685
75.90427231788635,1976.0,1552155685
76.00438714027405,1976.0,1552155686
76.10525798797607,1976.0,1552155686
76.20426917076111,1976.0,1552155686
76.30430006980896,1976.0,1552155686
76.40633130073547,1976.0,1552155686
76.50526332855225,1976.0,1552155686
76.60429525375366,1976.0,1552155686
76.70430517196655,1976.0,1552155686
76.80441927909851,1976.0,1552155686
76.90426707267761,1976.0,1552155686
77.00443029403687,1976.0,1552155687
77.10444521903992,1976.0,1552155687
77.20439028739929,1976.0,1552155687
77.30456233024597,1976.0,1552155687
77.40442609786987,1976.0,1552155687
77.50453424453735,1976.0,1552155687
77.6045503616333,1976.0,1552155687
77.70441722869873,1976.0,1552155687
77.80439615249634,1976.0,1552155687
77.904541015625,1976.0,1552155687
78.00450110435486,1978.0,1552155688
78.10463213920593,1978.0,1552155688
78.20456314086914,1978.0,1552155688
78.3045482635498,1978.0,1552155688
78.40469717979431,1978.0,1552155688
78.50450420379639,1978.0,1552155688
78.60452103614807,1978.0,1552155688
78.70438623428345,1978.0,1552155688
78.80442333221436,1978.0,1552155688
78.90477228164673,1978.0,1552155688
79.00454831123352,1978.0,1552155689
79.10550618171692,1978.0,1552155689
79.20455193519592,1978.0,1552155689
79.30453729629517,1978.0,1552155689
79.40475821495056,1978.0,1552155689
79.5044150352478,1978.0,1552155689
79.6045560836792,1978.0,1552155689
79.70451831817627,1978.0,1552155689
79.80455827713013,1978.0,1552155689
79.90479111671448,1978.0,1552155689
80.00453519821167,1978.0,1552155690
80.1045560836792,1978.0,1552155690
80.2046971321106,1978.0,1552155690
80.3047502040863,1978.0,1552155690
80.40489912033081,1978.0,1552155690
80.50462412834167,1978.0,1552155690
80.60588812828064,1978.0,1552155690
80.70488810539246,1978.0,1552155690
80.80467629432678,1978.0,1552155690
80.90504908561707,1978.0,1552155690
81.00467014312744,1978.0,1552155691
81.10493230819702,1978.0,1552155691
81.20489025115967,1978.0,1552155691
81.30462622642517,1978.0,1552155691
81.40462636947632,1978.0,1552155691
81.50487923622131,1978.0,1552155691
81.60464119911194,1978.0,1552155691
81.70488405227661,1978.0,1552155691
81.80463528633118,1978.0,1552155691
81.90480518341064,1978.0,1552155691
82.00463008880615,1978.0,1552155692
82.10467720031738,1978.0,1552155692
82.20488810539246,1978.0,1552155692
82.3046772480011,1978.0,1552155692
82.40463519096375,1978.0,1552155692
82.50468301773071,1978.0,1552155692
82.60466933250427,1978.0,1552155692
82.7045030593872,1978.0,1552155692
82.80467510223389,1978.0,1552155692
82.90476417541504,1978.0,1552155692
83.00464010238647,1978.0,1552155693
83.10466718673706,1978.0,1552155693
83.20500302314758,1978.0,1552155693
83.30479621887207,1978.0,1552155693
83.40475916862488,1978.0,1552155693
83.50500726699829,1978.0,1552155693
83.60500717163086,1978.0,1552155693
83.70504522323608,1978.0,1552155693
83.80489015579224,1978.0,1552155693
83.90488505363464,1978.0,1552155693
84.00500917434692,1976.0,1552155694
84.10481905937195,1976.0,1552155694
84.20478701591492,1976.0,1552155694
84.30456233024597,1976.0,1552155694
84.40479516983032,1976.0,1552155694
84.50441408157349,1976.0,1552155694
84.60487818717957,1976.0,1552155694
84.70526218414307,1976.0,1552155694
84.80488419532776,1976.0,1552155694
84.90501022338867,1976.0,1552155694
85.00492596626282,1976.0,1552155695
85.10506224632263,1976.0,1552155695
85.20489501953125,1976.0,1552155695
85.30500936508179,1976.0,1552155695
85.40493106842041,1976.0,1552155695
85.50504922866821,1976.0,1552155695
85.6051881313324,1976.0,1552155695
85.70504117012024,1976.0,1552155695
85.80519604682922,1976.0,1552155695
85.9050030708313,1976.0,1552155695
86.00477313995361,1976.0,1552155696
86.10513305664062,1976.0,1552155696
86.20523715019226,1976.0,1552155696
86.304927110672,1976.0,1552155696
86.40476322174072,1976.0,1552155696
86.50490236282349,1976.0,1552155696
86.60480523109436,1976.0,1552155696
86.7048830986023,1976.0,1552155696
86.80504822731018,1976.0,1552155696
86.90488505363464,1976.0,1552155696
87.004878282547,1978.0,1552155697
87.10526013374329,1978.0,1552155697
87.20501518249512,1978.0,1552155697
87.30501103401184,1978.0,1552155697
87.40526628494263,1978.0,1552155697
87.50500416755676,1978.0,1552155697
87.60527014732361,1978.0,1552155697
87.70504713058472,1978.0,1552155697
